player_id,name,goals,assists,yellow_cards,red_cards,minutes
172551.0,0,2,0,0,0,0
172565.0,İbrahim Yılmaz,2,0,6,0,2160
172640.0,0,1,0,0,0,0
172674.0,Magnus Fredslund,5,7,3,0,1890
172779.0,Sai van Wermeskerken,3,7,4,0,7470
172802.0,Rade Dugalic,3,8,14,0,4140
172877.0,0,1,1,0,0,0
172881.0,0,1,1,0,0,0
172938.0,0,2,0,0,0,0
172940.0,0,1,1,0,0,0
172972.0,0,5,2,0,0,0
172974.0,Andrey Malykh,2,11,31,1,9540
172981.0,0,2,5,0,0,0
172982.0,0,1,0,0,0,0
173040.0,Ayo Simon Okosun,15,12,24,0,10170
173061.0,0,1,0,0,0,0
173079.0,Oleksandr Vasyliev,5,3,13,1,5670
173192.0,Mikey Devlin,5,6,36,1,12870
173200.0,0,1,0,0,0,0
173253.0,Ilya Glushytskyi,1,2,4,0,900
173256.0,0,8,1,0,0,0
173299.0,0,1,2,0,0,0
173404.0,0,1,3,0,0,0
173405.0,Ergys Kaçe,11,19,57,2,19350
173408.0,0,2,4,0,0,0
173468.0,Khalifa Jabbie,1,0,4,0,900
173483.0,Nahki Wells,7,2,0,0,1170
173484.0,0,4,0,0,0,0
173491.0,Joel Pohjanpalo,40,5,0,0,7200
173504.0,James Tarkowski,13,8,66,0,29160
173552.0,0,3,0,0,0,0
173555.0,0,1,0,0,0,0
173558.0,0,2,0,0,0,0
173573.0,Robin Lod,12,12,14,0,8820
173580.0,Ryan Edwards,8,3,15,1,8190
173589.0,Viktor Klonaridis,36,26,18,0,20250
173591.0,Jamie Maclaren,4,2,0,0,2250
173592.0,John O'Sullivan,2,2,0,0,900
173593.0,0,4,0,0,0,0
173617.0,Fabrício,24,9,7,0,7830
173626.0,0,1,0,0,0,0
173656.0,0,3,3,0,0,0
173674.0,Erik Cummins,1,0,1,0,1260
173750.0,Nouha Dicko,21,8,14,0,8640
173804.0,Josh Vela,1,3,4,0,810
173821.0,Bahrudin Atajic,1,1,0,0,360
173832.0,Michael Doughty,2,1,1,0,900
173835.0,Esmaël Gonçalves,28,4,15,2,9810
173859.0,Davide Zappacosta,25,37,34,0,28530
173900.0,Hélder Costa,10,14,10,0,10080
173933.0,Oleksandr Yermachenko,1,2,1,0,450
173989.0,0,1,0,0,0,0
173991.0,Michalis Kyrgias,1,0,13,0,5670
174001.0,Davit Skhirtladze,27,20,16,1,9180
174042.0,Juan Garro,1,0,2,0,1260
174086.0,Karl Madianga,2,0,1,0,900
174089.0,Santy Ngom,1,0,1,0,1170
174094.0,Morgan Sanson,41,40,43,0,28350
174099.0,0,2,0,0,0,0
174196.0,Kenny Lala,19,23,36,0,23670
174229.0,William Gros,1,8,1,0,3060
174247.0,0,1,0,0,0,0
174248.0,Gyliano van Velzen,5,5,3,0,4320
174285.0,Kevin Vandendriessche,16,16,53,1,20070
174294.0,0,2,1,0,0,0
174344.0,Fayçal Fajr,21,34,43,0,23850
174488.0,Marios Ikonomou,6,2,38,1,14040
174504.0,0,4,2,0,0,0
174530.0,0,2,2,0,0,0
174542.0,0,3,0,0,0,0
174563.0,Nikola Zizic,4,1,22,0,7740
174576.0,0,1,0,0,0,0
174692.0,Romário Baldé,2,0,5,0,3150
174694.0,Rony Lopes,42,30,19,1,25830
174706.0,Jonathan Zongo,5,3,3,1,4230
174733.0,Omar Colley,16,2,53,2,22950
174785.0,0,3,1,0,0,0
174822.0,Digão,1,2,5,0,2700
174835.0,Adryan,3,2,2,1,3060
174842.0,El Arbi Hillel Soudani,32,14,5,1,4680
174856.0,0,2,4,0,0,0
174861.0,0,3,2,0,0,0
174869.0,Leandro Pinto,1,0,4,0,2070
174915.0,Islam Slimani,97,37,49,1,24840
174972.0,0,1,2,0,0,0
175014.0,Youcef Belaïli,10,10,7,0,3240
175169.0,Bernard,42,52,37,0,27090
175179.0,Luccas Claro,1,1,13,0,5850
175208.0,0,1,0,0,0,0
175323.0,Óscar Duarte,13,5,24,1,18720
175377.0,Pio,1,2,3,0,1170
175393.0,Rúben Andrade,2,1,0,0,1350
175440.0,Jovan Stojanovic,16,6,11,0,7650
175446.0,Jonny Otto,13,22,72,2,35010
175449.0,Moi Gómez,32,43,26,0,29700
175587.0,0,1,0,0,0,0
175589.0,Kieran MacDonald,1,2,0,0,900
175590.0,0,3,4,0,0,0
175593.0,Euan Murray,3,0,0,0,270
175597.0,Rúben,4,22,63,3,15660
175600.0,Arsénio,14,18,23,0,15570
175601.0,Rafael Amorim,2,1,15,1,4590
175604.0,0,1,0,0,0,0
175639.0,Jonathan Clauss,18,48,18,1,16110
175647.0,0,1,1,0,0,0
175665.0,0,1,0,0,0,0
175673.0,0,1,0,0,0,0
175704.0,Ismaïl Sassi,3,1,7,0,2430
175709.0,Stefan Thesker,7,3,12,0,6390
175722.0,Eric Dier,15,19,54,1,37710
175730.0,0,1,0,0,0,0
175736.0,0,2,0,0,0,0
175737.0,Adam Morgan,6,0,0,0,810
175739.0,Michael Ngoo,4,4,4,0,1890
175745.0,Brad Smith,1,1,4,0,1530
175746.0,0,1,0,0,0,0
175755.0,0,2,1,0,0,0
175756.0,0,2,0,0,0,0
175767.0,0,2,0,0,0,0
175780.0,0,1,0,0,0,0
175788.0,0,1,0,0,0,0
175792.0,André Ramalho,9,10,31,0,16380
175797.0,0,1,0,0,0,0
175805.0,0,1,0,0,0,0
175824.0,Elguja Lobjanidze,2,0,1,0,990
175835.0,Thomas Tsitas,2,0,0,0,540
175841.0,Ziggy Gordon,3,5,21,0,9900
175906.0,0,2,0,0,0,0
175912.0,Lars Veldwijk,28,11,1,0,7110
175920.0,0,2,0,0,0,0
175921.0,Álex Menéndez,2,5,1,0,3330
175947.0,0,1,1,0,0,0
175961.0,Ole Selnaes,1,9,22,0,8820
175988.0,Anthony Nwakaeme,53,45,15,0,13860
176026.0,Samy Kehli,1,4,2,0,1440
176067.0,Borja Valle,6,2,1,0,2430
176072.0,Kahraba,2,7,0,0,1440
176089.0,0,1,0,0,0,0
176130.0,Lorenzo Rosseti,1,1,0,0,180
176133.0,Hernán Santana,4,1,9,0,3960
176139.0,Mattia Bani,7,0,51,1,15300
176140.0,Rodrigo Ely,7,2,42,1,11250
176144.0,0,1,0,0,0,0
176172.0,0,1,0,0,0,0
176196.0,0,1,0,0,0,0
176218.0,Lucas Mineiro,2,0,3,0,1170
176249.0,Omar Santana,1,0,3,0,1170
176285.0,Isaac Cuenca,8,6,5,0,7560
176298.0,Marc Fernández,20,3,9,0,8010
176341.0,Beykan Simsek,7,4,7,0,3780
176354.0,Sadık Çiftpınar,4,3,27,1,10260
176409.0,Igor Duts,2,0,3,0,720
176410.0,0,1,0,0,0,0
176412.0,Oleksiy Khoblenko,19,10,22,1,12420
176413.0,Taras Puchkovskyi,1,1,1,0,1350
176422.0,0,1,1,0,0,0
176423.0,0,11,4,0,0,0
176425.0,0,1,1,0,0,0
176439.0,Okan Deniz,1,1,1,0,990
176485.0,Lucas Piazón,24,22,12,0,14400
176514.0,Rafal Wolski,3,3,4,0,2880
176538.0,Eray Ataseven,2,2,10,0,4770
176548.0,0,2,1,0,0,0
176553.0,Aymeric Laporte,23,11,77,3,35550
176555.0,Mario Bilate,4,6,2,0,2970
176570.0,Ibrahima Ndiaye,3,1,1,0,630
176573.0,Babacar Niasse,1,0,4,1,3150
176585.0,0,1,1,0,0,0
176604.0,0,1,0,0,0,0
176618.0,Pavel Mogilevets,4,11,14,0,14310
176632.0,0,2,2,0,0,0
176662.0,0,3,0,0,0,0
176850.0,A.J. Soares,1,0,2,0,540
176851.0,0,2,0,0,0,0
176860.0,Georgios Bountopoulos,3,1,1,0,720
176961.0,Salih Dursun,11,6,57,2,16290
176987.0,0,3,0,0,0,0
176997.0,Anderson Carvalho,8,8,45,0,17280
177020.0,Jason Naismith,7,19,14,0,13050
177031.0,Emrah Başsan,29,46,17,0,23130
177032.0,Lokman Gör,3,2,14,0,3600
177038.0,Ömer Can Sokullu,3,4,2,0,2070
177046.0,Rubén Duarte,4,15,68,1,20880
177065.0,Florin Andone,34,7,25,1,12780
177094.0,0,1,0,0,0,0
177127.0,0,2,0,0,0,0
177130.0,Simon Murray,47,19,19,0,12330
177184.0,Nuno Valente,5,6,18,0,9720
177185.0,Souleymane Coulibaly,8,2,1,0,1980
177219.0,0,3,1,0,0,0
177249.0,0,4,1,0,0,0
177264.0,0,1,0,0,0,0
177267.0,Ilya Kovalenko,5,6,5,0,2070
177280.0,Vitaliy Gemega,1,1,2,0,2520
177291.0,Stanislav Prychynenko,1,0,4,1,1350
177384.0,0,6,1,0,0,0
177395.0,0,5,2,0,0,0
177452.0,Abdón Prats,32,5,12,0,12690
177467.0,Gerard Moreno,157,57,42,0,31950
177476.0,Nathan Aké,21,10,24,1,26730
177513.0,0,1,1,0,0,0
177521.0,0,4,1,0,0,0
177544.0,Revson,3,1,4,0,1890
177550.0,Rory McKenzie,18,35,45,1,29700
177646.0,Craig Murray,2,3,0,0,540
177688.0,Michel Babatunde,6,5,10,0,4950
177690.0,Miguel Trauco,2,4,11,0,5670
177779.0,Janik Haberer,22,22,43,0,23940
177818.0,Andriy Bliznichenko,12,10,9,0,8370
177821.0,Daryl van Mieghem,21,17,7,0,13230
177843.0,Domenico Berardi,131,102,88,6,29790
177847.0,Adnan Januzaj,33,37,39,1,27450
177859.0,Tiago Ilori,3,1,9,0,6390
177862.0,Charly Musonda Jr.,1,5,4,0,3690
177866.0,Mica Pinto,5,15,22,3,14310
177892.0,Graham Burke,10,7,0,0,0
177901.0,0,3,2,0,0,0
177903.0,0,1,0,0,0,0
177907.0,Harry Maguire,25,17,72,1,29790
177914.0,0,3,4,0,0,0
177933.0,0,1,0,0,0,0
177954.0,0,1,0,0,0,0
177960.0,Hamza Barry,2,9,4,0,3330
177964.0,Yusupha Njie,35,7,18,1,12600
178067.0,0,3,1,0,0,0
178107.0,Michael Santos,14,9,14,0,5850
178117.0,Pedro Arce,2,3,11,0,6750
178139.0,Daryl Horgan,11,15,5,0,6210
178187.0,Álex Alegría,5,2,5,0,4950
178190.0,0,2,1,0,0,0
178195.0,0,5,13,0,0,0
178217.0,Pol García,3,7,15,0,5310
178219.0,Thom Haye,16,27,42,1,23670
178220.0,0,1,0,0,0,0
178282.0,0,1,0,0,0,0
178313.0,Jean-Eudes Aholou,14,6,32,2,16110
178314.0,Victorien Angban,2,5,26,3,14130
178322.0,Jean Evrard Kouassi,4,3,2,0,2700
178335.0,Dmitriy Zhivoglyadov,2,20,35,0,19170
178400.0,Wilker Ángel,11,4,25,1,11880
178425.0,Dani García,3,14,119,1,32760
178459.0,Davie Selke,56,23,37,0,23400
178469.0,Michael Krmencik,23,7,5,0,3600
178519.0,0,1,4,0,0,0
178608.0,Jean-Jacques Bougouhi,4,0,0,0,270
178614.0,Jean Michaël Seri,17,36,41,1,23040
178643.0,0,1,0,0,0,0
178669.0,0,1,0,0,0,0
178759.0,0,2,0,0,0,0
178766.0,0,2,5,0,0,0
178767.0,0,1,0,0,0,0
178838.0,Bachana Arabuli,14,4,7,0,6480
178858.0,0,3,0,0,0,0
178862.0,Nika Sandokhadze,1,0,2,0,810
178926.0,Aron Elís Thrándarson,7,5,5,0,6120
178942.0,Bruno Brígido,1,0,0,0,3150
178957.0,Bryan Idowu,6,6,44,0,18990
178987.0,Martín Tonso,17,10,14,0,8640
179062.0,0,2,0,0,0,0
179082.0,0,1,1,0,0,0
179083.0,0,1,0,0,0,0
179184.0,Michy Batshuayi,151,37,44,0,35730
179236.0,0,8,9,0,0,0
179312.0,0,3,0,0,0,0
179350.0,Nii Plange,4,2,10,1,6300
179408.0,Cheick Diarra,1,0,1,1,1530
179422.0,Manolis Nikolakakis,1,2,6,0,3330
179451.0,Donald Love,1,2,3,0,1530
179452.0,0,3,0,0,0,0
179471.0,Curtis Good,1,0,0,0,540
179478.0,Göksu Türkdogan,1,0,1,0,450
179481.0,Michael Olaitan,21,13,10,0,8910
179515.0,0,1,0,0,0,0
179530.0,0,1,0,0,0,0
179548.0,Stavros Petavrakis,1,3,11,0,3150
179605.0,0,4,1,0,0,0
179624.0,Abayomi Seun,2,3,0,0,1710
179634.0,Robert Bauer,7,8,45,2,16290
179635.0,Philipp Förster,9,13,14,0,8010
179638.0,Lukas Görtler,4,5,6,1,4050
179643.0,Vladimír Darida,40,52,59,2,29610
179762.0,0,1,2,0,0,0
179806.0,Miha Blazic,4,1,4,0,2160
179838.0,Vajebah Sakor,1,1,8,0,3600
179844.0,Callum Tapping,1,2,5,0,2700
179853.0,0,1,0,0,0,0
179860.0,Andraz Sporar,52,18,9,0,12600
179893.0,0,1,0,0,0,0
179895.0,Josip Elez,5,1,12,0,5580
179896.0,Antonio Milic,10,2,19,0,9720
179898.0,0,1,1,0,0,0
179899.0,Tomislav Kis,10,6,3,0,1620
179973.0,Ilnur Alshin,5,10,10,0,7740
179985.0,Artem Fedchuk,1,2,0,0,720
180017.0,Konstantin Savichev,6,7,16,0,5670
180020.0,Pavel Sergeev,2,0,1,0,90
180061.0,Pal Alexander Kirkevold,27,7,11,0,7470
180071.0,0,3,0,0,0,0
180090.0,Nikola Boranijasevic,1,1,5,0,1710
180167.0,Sivert Heltne Nilsen,1,2,15,0,5850
180175.0,0,1,0,0,0,0
180215.0,0,5,2,0,0,0
180221.0,Benjamin Stokke,5,2,1,0,2790
180271.0,Nenê Bonilha,1,1,10,0,6300
180317.0,Tony Dingwall,6,3,4,0,4140
180337.0,Sardar Azmoun,112,54,50,3,29700
180358.0,Branko Ostojic,1,0,15,0,5850
180444.0,0,1,1,0,0,0
180452.0,0,1,0,0,0,0
180496.0,0,1,0,0,0,0
180497.0,Chris Forrester,1,3,1,0,540
180530.0,0,1,1,0,0,0
180534.0,0,3,2,0,0,0
180538.0,0,3,0,0,0,0
180579.0,0,1,1,0,0,0
180704.0,Matheus Carvalho,1,1,0,0,900
180731.0,Tiago Galvão,2,2,1,0,720
180767.0,Gustav Wikheim,22,23,8,0,9270
180791.0,0,4,0,0,0,0
180805.0,Zan Majer,4,6,12,0,4140
180806.0,0,1,0,0,0,0
180826.0,0,4,2,0,0,0
180843.0,Paul Gladon,34,7,12,0,14130
180868.0,0,1,0,0,0,0
180928.0,0,1,0,0,0,0
180956.0,0,1,0,0,0,0
181006.0,Gustavo Blanco Leschuk,24,9,9,0,7650
181113.0,Iker Undabarrena,2,1,6,1,2610
181118.0,Tomasz Kedziora,14,16,36,0,19710
181136.0,Piotr Zieliński,58,61,44,0,43470
181177.0,Andrey Panyukov,19,7,5,0,7380
181179.0,Soslan Takazov,4,2,8,0,3600
181182.0,0,5,3,0,0,0
181204.0,Artem Samsonov,1,1,3,0,1080
181295.0,0,3,3,0,0,0
181315.0,Batraz Khadartsev,6,5,2,0,2070
181316.0,David Khurtsidze,4,5,0,0,360
181339.0,Giannis Mystakidis,11,10,12,0,7830
181348.0,0,3,0,0,0,0
181353.0,0,1,0,0,0,0
181375.0,Sébastien Haller,153,61,29,1,31050
181378.0,Gaëtan Laborde,97,44,15,1,27090
181380.0,Arthur Masuaku,8,36,60,2,27360
181382.0,Abdoulaye Touré,18,11,23,1,19170
181383.0,0,1,0,0,0,0
181410.0,Jure Balkovec,13,13,26,0,12600
181469.0,Tomas Hajek,2,0,11,1,5310
181477.0,Thievy Bifouma,35,17,37,0,19800
181498.0,George Evans,1,1,1,0,360
181547.0,Gonçalo Paciência,43,24,33,1,20430
181548.0,Courtney Meppen-Walter,1,0,0,0,0
181554.0,Adil Nabi,9,5,3,0,5490
181579.0,James Ward-Prowse,62,58,53,2,40320
181620.0,0,1,3,0,0,0
181635.0,0,1,0,0,0,0
181661.0,0,2,1,0,0,0
181767.0,Marquinhos,35,13,37,2,40410
181768.0,Hernani,15,13,36,1,14220
181778.0,Emerson,10,13,33,2,22860
181779.0,Wallace Oliveira,1,1,9,0,2700
181781.0,Léo Bonatini,28,9,5,1,7560
181783.0,Cláudio Winck,17,20,34,2,13950
181791.0,Jason Adesanya,2,2,2,0,2970
181985.0,0,4,5,0,0,0
182036.0,0,1,0,0,0,0
182079.0,İbrahim Akdağ,6,5,29,2,10440
182108.0,Seba Pérez,5,5,53,2,12150
182181.0,0,2,0,0,0,0
182185.0,0,1,2,0,0,0
182200.0,Emmanuel Okwi,2,0,1,0,540
182201.0,Ally Samatta,89,25,24,1,25920
182242.0,Jake Carroll,3,9,15,1,6840
182284.0,Jeppe Illum,7,1,4,0,4590
182305.0,Sören Mussmann,2,1,2,0,4410
182312.0,Pape Sané,1,0,0,0,1170
182323.0,Lucas Lima,10,24,34,0,22860
182346.0,0,1,0,0,0,0
182373.0,0,1,0,0,0,0
182374.0,0,2,1,0,0,0
182381.0,Quincy Promes,151,84,43,0,33480
182392.0,Pieros Sotiriou,46,12,15,0,9000
182395.0,Ahmet Calik,8,5,25,2,15840
182398.0,Jessy Gálvez López,3,4,1,0,2610
182403.0,Dmitriy Barkov,6,2,0,0,360
182409.0,Yan Kazaev,3,0,4,0,3060
182420.0,Loris Brogno,13,14,9,1,6480
182424.0,Dorian Dessoleil,12,6,23,1,17280
182446.0,Zinho Gano,60,15,18,0,17010
182462.0,Welthon,22,7,9,0,7110
182517.0,0,1,1,0,0,0
182554.0,Anass Achahbar,12,3,0,0,4860
182555.0,0,1,0,0,0,0
182573.0,Yassin Ayoub,24,35,29,0,19170
182574.0,Jean-Paul Boëtius,41,51,36,0,26640
182575.0,Nick de Bondt,2,1,0,0,360
182577.0,Derlis González,14,15,14,0,7380
182578.0,Menno Koch,7,2,20,1,9270
182579.0,Karim Rekik,11,9,36,1,22860
182581.0,Tonny Vilhena,59,43,65,1,38250
182582.0,Joris van Overeem,20,32,22,1,23310
182587.0,Declan McDaid,5,2,2,0,3060
182596.0,0,3,0,0,0,0
182614.0,Scott Pittman,21,20,17,1,15930
182618.0,Tiemoué Bakayoko,14,11,55,2,26910
182680.0,Vangelis Anastasopoulos,3,2,0,0,270
182681.0,Kyriakos Andreopoulos,4,0,18,0,4860
182682.0,Lefteris Choutesiotis,1,1,12,0,9900
182684.0,Nikolaos Giannitsanis,3,0,1,0,1620
182685.0,Nikolaos Ioannidis,16,7,19,0,10710
182688.0,Manolis Siopis,1,6,52,0,26640
182689.0,Rafail Soukias,1,0,0,0,270
182691.0,0,1,1,0,0,0
182710.0,João Teixeira,9,10,17,2,9360
182711.0,Carlos Mané,33,33,15,0,23310
182712.0,João Cancelo,19,49,71,2,32670
182713.0,Carlos Daniel,1,0,0,0,90
182718.0,Tomás Podstawski,1,1,3,0,2700
182720.0,Leandro Silva,2,11,17,0,6120
182729.0,0,1,0,0,0,0
182816.0,Nicolas Gavory,3,18,9,0,6570
182842.0,0,1,1,0,0,0
182870.0,Fidan Aliti,3,4,14,0,5580
182875.0,Jean-Charles Castelletto,7,5,30,3,15840
182877.0,Anthony Martial,105,60,18,1,35460
182882.0,Franck Bambock,3,1,12,1,5130
182887.0,Yarouba Cissako,1,7,3,0,2430
182889.0,Wylan Cyprien,26,15,24,0,15570
182893.0,Seko Fofana,32,26,28,2,23760
182894.0,Jean-Philippe Gbamin,6,8,28,1,15390
182904.0,Clément Lenglet,15,12,81,1,29610
182909.0,Louis Nganioni,1,0,2,0,1080
182910.0,Hervin Ongenda,3,3,3,0,2880
182912.0,Ange-Freddy Plumain,3,3,3,0,2430
182913.0,Adrien Rabiot,47,36,70,0,39240
182916.0,Wesley Saïd,39,9,22,0,19080
182923.0,Stefano Denswil,17,11,53,1,25830
182932.0,Davy Klaassen,117,68,55,1,40860
182936.0,Filipe Ferreira,7,10,37,1,24750
182963.0,Lass Bangoura,8,9,21,1,11160
182991.0,Agustín Vuletich,3,0,3,0,1350
183031.0,Koffi Djidji,5,1,34,0,20430
183120.0,Nikola Storm,35,29,9,1,18810
183142.0,Dzambolat Khastsaev,1,2,0,0,90
183143.0,0,1,0,0,0,0
183152.0,Karim Rossi,5,0,1,0,630
183154.0,Albert Tskhovrebov,1,0,0,0,0
183158.0,0,1,2,0,0,0
183161.0,Tommie Hoban,3,2,6,0,4230
183167.0,0,1,0,0,0,0
183172.0,0,1,0,0,0,0
183247.0,João Patrão,3,2,2,1,2880
183288.0,Luke Shaw,6,29,76,0,29700
183291.0,Max Clark,3,7,8,0,4860
183293.0,Joe Rothwell,2,2,1,0,3330
183298.0,Chris Long,15,7,10,0,5760
183299.0,Callum Robinson,15,1,1,0,4770
183303.0,0,2,1,0,0,0
183318.0,Jamaal Lascelles,12,3,33,1,17730
183321.0,Kevin Mbabu,5,10,32,0,12510
183334.0,Patrick Bamford,29,17,8,0,10080
183365.0,0,10,7,0,0,0
183383.0,Pieter Gerkens,31,26,25,0,24390
183397.0,Mike van Duinen,55,27,36,0,27450
183436.0,Kento Hashimoto,8,3,7,0,1800
183446.0,0,2,2,0,0,0
183499.0,Shkodran Maholli,2,2,1,0,1350
183509.0,0,1,0,0,0,0
183510.0,Nikolay Signevich,10,8,6,0,3420
183614.0,Ahmet Dereli,3,2,1,0,1980
183646.0,Diego,2,3,5,0,4140
183647.0,Álvaro González,9,10,111,3,26730
183675.0,0,1,0,0,0,0
183706.0,0,1,0,0,0,0
183720.0,Anwar El Ghazi,53,29,27,0,22590
183780.0,Paul Seguin,3,9,20,0,7200
183836.0,Dino Hotic,19,19,11,0,10170
183841.0,Petar Stojanović,2,10,15,0,5940
183843.0,0,1,0,0,0,0
183896.0,0,4,1,0,0,0
183945.0,Éber Bessa,10,15,49,0,16200
183969.0,0,3,0,0,0,0
184007.0,0,8,4,0,0,0
184065.0,0,4,0,0,0,0
184122.0,0,1,0,0,0,0
184129.0,Jordan Clark,7,5,6,0,2340
184171.0,Nebojsa Kosovic,1,3,0,0,270
184204.0,Christian Kühlwetter,2,2,0,0,180
184212.0,0,3,1,0,0,0
184243.0,Ümit Kurt,1,2,24,1,8730
184251.0,0,1,0,0,0,0
184257.0,0,1,1,0,0,0
184260.0,Anders Holvad,10,2,1,0,1080
184299.0,Thomás,7,3,23,0,6300
184309.0,Amir Agayev,4,1,2,0,1530
184310.0,Inters Gui,2,2,2,0,2070
184381.0,Shani Tarashaj,1,0,1,0,1350
184385.0,0,1,1,0,0,0
184396.0,0,1,0,0,0,0
184397.0,Tom Hopper,2,1,0,0,0
184398.0,Stephen Kingsley,11,4,8,0,11430
184440.0,Tayfur Bingöl,16,15,25,0,15210
184461.0,0,1,0,0,0,0
184473.0,Haris Duljevic,3,6,1,0,3060
184491.0,Naïm Sliti,11,13,5,0,7380
184526.0,0,1,1,0,0,0
184528.0,Emil Krafth,3,5,15,2,15210
184530.0,0,1,1,0,0,0
184534.0,Alexander Ludwig,8,5,12,1,9720
184573.0,Victor Lindelöf,8,9,25,0,27360
184575.0,Denys Bain,1,0,3,1,1710
184604.0,Dellatorre,2,0,0,0,0
184672.0,Guido Carrillo,34,15,17,0,18900
184684.0,Anthony Stewart,3,2,1,1,1980
184744.0,0,5,2,0,0,0
184767.0,Ximo Navarro,7,5,48,2,18000
184779.0,Gonzalo Verdú,4,2,22,2,6660
184794.0,0,1,0,0,0,0
184816.0,Ahmed Hassan,113,29,39,2,31950
184829.0,0,1,0,0,0,0
184885.0,Christos Albanis,15,6,3,0,8640
184892.0,Florian Thauvin,108,70,41,3,34110
184894.0,Alfred Duncan,15,29,48,1,31140
184916.0,0,1,0,0,0,0
184921.0,Franck Ohandza,7,4,0,0,0
184922.0,Ambroise Oyongo,5,2,14,0,6750
184928.0,Joel Tagueu,41,8,21,1,13050
184932.0,Gbenga Arokoyo,2,3,6,0,3150
184935.0,Kalifa Coulibaly,43,13,19,0,16470
184948.0,Uche Nwofor,13,1,3,0,4140
184954.0,Kudus Oyenuga,1,0,0,0,270
184975.0,0,1,0,0,0,0
184992.0,Juan Delgado,10,6,29,0,10710
184997.0,0,1,1,0,0,0
185000.0,0,1,0,0,0,0
185012.0,0,1,1,0,0,0
185024.0,Georgiy Dzhikiya,10,13,65,1,24120
185026.0,Mikhail Gashchenkov,4,2,10,0,4140
185028.0,Pavel Karasev,1,6,6,0,7110
185029.0,0,3,0,0,0,0
185032.0,0,1,1,0,0,0
185077.0,Vincenzo Grifo,81,82,15,1,27900
185109.0,0,2,2,0,0,0
185147.0,Nick,1,0,1,0,180
185164.0,Jacob Barrett Laursen,13,16,16,1,15030
185191.0,Omri Altman,7,5,5,1,3240
185237.0,Saleh Gomaa,2,7,19,0,3600
185245.0,Jhon Córdoba,100,44,56,3,26820
185342.0,Joe Newell,9,27,41,1,15120
185366.0,0,1,1,0,0,0
185372.0,0,3,0,0,0,0
185400.0,Sven Braken,9,3,0,0,1260
185467.0,0,3,10,0,0,0
185483.0,0,1,0,0,0,0
185509.0,0,4,1,0,0,0
185520.0,0,2,0,0,0,0
185566.0,Anouar Kali,2,4,27,1,12240
185570.0,Adnane Tighadouini,29,8,9,0,11790
185593.0,Nicolás López,9,3,4,0,6210
185650.0,0,1,0,0,0,0
185691.0,Konstantinos Triantafyllopoulos,6,5,45,2,17640
185699.0,Tim Leibold,2,7,7,1,3060
185701.0,0,1,1,0,0,0
185702.0,0,8,1,0,0,0
185817.0,Jizz Hornkamp,22,6,12,0,6570
185860.0,0,1,1,0,0,0
185937.0,Ancelmo Júnior,1,0,1,0,450
185966.0,Rodinei,7,18,16,0,7470
185996.0,0,3,7,0,0,0
186029.0,0,2,1,0,0,0
186031.0,Vlad Morar,16,3,14,0,5040
186064.0,Lasse Petry,4,1,15,0,8460
186165.0,0,2,0,0,0,0
186172.0,Britt Assombalonga,21,4,10,0,6390
186174.0,0,4,2,0,0,0
186186.0,Bobby De Cordova-Reid,24,12,21,0,15210
186228.0,Alex Schalk,35,16,7,0,12690
186233.0,Giorgi Kvilitaia,8,8,3,0,3330
186239.0,Fabricio Pedrozo,5,3,5,0,1890
186260.0,Yuya Kubo,19,7,7,0,7470
186269.0,Stephen Hendrie,1,6,3,0,3240
186276.0,0,1,1,0,0,0
186277.0,0,7,1,0,0,0
186279.0,Andrey Kozlov,7,4,2,0,3690
186282.0,Danzell Gravenberch,6,0,3,0,2520
186290.0,Harry Bunn,3,3,0,0,360
186292.0,Adam Drury,3,1,0,0,1260
186337.0,Stephen O'Donnell,18,27,44,1,27720
186365.0,0,3,7,0,0,0
186368.0,Valentino Lazaro,11,35,31,1,21510
186379.0,0,1,1,0,0,0
186380.0,Jakub Hromada,1,0,0,0,0
186382.0,0,2,5,0,0,0
186383.0,Filip Lesniak,2,4,8,0,6120
186399.0,Thiago Galhardo,2,2,5,0,3060
186406.0,0,2,0,0,0,0
186424.0,0,2,2,0,0,0
186477.0,Herbert Bockhorn,1,0,1,0,1620
186481.0,0,1,2,0,0,0
186486.0,Rune Frantsen,3,9,2,0,6390
186487.0,0,1,0,0,0,0
186489.0,0,1,0,0,0,0
186499.0,Luka Stojanovic,8,4,6,0,2160
186527.0,0,2,0,0,0,0
186531.0,Miles Storey,17,9,6,0,7650
186557.0,Patrick Banggaard,7,1,42,1,16740
186574.0,0,4,1,0,0,0
186581.0,Ross Docherty,2,0,4,0,1350
186589.0,Andy Ryan,10,2,0,0,630
186590.0,John Stones,21,9,14,2,31680
186597.0,0,10,3,0,0,0
186614.0,Nikolaos Angeloudis,6,2,3,0,2970
186639.0,Jasmin Scuk,5,2,2,0,2790
186644.0,Mohamed Elyounoussi,54,28,17,0,18720
186647.0,0,2,2,0,0,0
186668.0,0,1,1,0,0,0
186704.0,Kristoffer Peterson,41,29,13,0,17370
186744.0,0,2,0,0,0,0
186763.0,Robert Mühren,43,16,4,1,15210
186796.0,Hicham Khaloua,2,0,1,0,360
186798.0,Andreas Kuen,3,5,4,0,3960
186812.0,0,5,0,0,0,0
186848.0,Giorgi Aburjania,4,6,21,0,9540
186857.0,0,1,0,0,0,0
